way,acc_mean,acc_std,learning_rate,n_estimators,num_leaves
tf10_0.86,0.830477,0.06513,0.01,60.0,100.0
tf10_0.86,0.828169,0.064556,0.01,60.0,150.0
tf10_0.86,0.827936,0.064588,0.01,60.0,200.0
tf10_0.86,0.827704,0.064734,0.01,60.0,250.0
tf10_0.86,0.827037,0.059496,0.01,80.0,31.0
tf10_0.86,0.821971,0.070017,0.01,80.0,50.0
tf10_0.86,0.831112,0.063141,0.01,80.0,100.0
tf10_0.86,0.828587,0.064284,0.01,80.0,150.0
tf10_0.86,0.829145,0.063387,0.01,80.0,200.0
tf10_0.86,0.828742,0.063167,0.01,80.0,250.0
tf10_0.86,0.830198,0.061255,0.01,100.0,31.0
tf10_0.86,0.832151,0.059008,0.01,100.0,50.0
tf10_0.86,0.833762,0.062066,0.01,100.0,100.0
tf10_0.86,0.8315,0.06179,0.01,100.0,150.0
tf10_0.86,0.831376,0.059815,0.01,100.0,200.0
tf10_0.86,0.829083,0.06022,0.01,100.0,250.0
tf10_0.86,0.828246,0.060267,0.01,120.0,31.0
tf10_0.86,0.834738,0.052322,0.01,120.0,50.0
tf10_0.86,0.835575,0.051796,0.01,120.0,100.0
tf10_0.86,0.835482,0.05502,0.01,120.0,150.0
tf10_0.86,0.835373,0.053469,0.01,120.0,200.0
tf10_0.86,0.834459,0.053217,0.01,120.0,250.0
tf10_0.86,0.828618,0.060461,0.01,140.0,31.0
tf10_0.86,0.835621,0.054016,0.01,140.0,50.0
tf10_0.86,0.829811,0.050127,0.01,140.0,100.0
tf10_0.86,0.835916,0.056251,0.01,140.0,150.0
tf10_0.86,0.834041,0.055557,0.01,140.0,200.0
tf10_0.86,0.833592,0.055053,0.01,140.0,250.0
tf10_0.86,0.832693,0.063582,0.01,160.0,31.0
tf10_0.86,0.837217,0.058158,0.01,160.0,50.0
tf10_0.86,0.826526,0.056593,0.01,160.0,100.0
tf10_0.86,0.83855,0.059287,0.01,160.0,150.0
tf10_0.86,0.833297,0.058339,0.01,160.0,200.0
tf10_0.86,0.83511,0.057072,0.01,160.0,250.0
tf10_0.86,0.834413,0.062076,0.01,180.0,31.0
tf10_0.86,0.838519,0.057953,0.01,180.0,50.0
tf10_0.86,0.831283,0.056551,0.01,180.0,100.0
tf10_0.86,0.834087,0.056551,0.01,180.0,150.0
tf10_0.86,0.831484,0.057129,0.01,180.0,200.0
tf10_0.86,0.833778,0.05616,0.01,180.0,250.0
tf10_0.86,0.840316,0.059815,0.01,200.0,31.0
tf10_0.86,0.836721,0.061346,0.01,200.0,50.0
tf10_0.86,0.833189,0.05711,0.01,200.0,100.0
tf10_0.86,0.832755,0.058209,0.01,200.0,150.0
tf10_0.86,0.833576,0.059287,0.01,200.0,200.0
tf10_0.86,0.833406,0.057724,0.01,200.0,250.0
tf10_0.86,0.842423,0.059184,0.01,220.0,31.0
tf10_0.86,0.838472,0.061201,0.01,220.0,50.0
tf10_0.86,0.833623,0.055026,0.01,220.0,100.0
tf10_0.86,0.834568,0.058324,0.01,220.0,150.0
tf10_0.86,0.83308,0.057242,0.01,220.0,200.0
tf10_0.86,0.832228,0.056247,0.01,220.0,250.0
tf10_0.86,0.836551,0.063025,0.05,40.0,31.0
tf10_0.86,0.838317,0.060737,0.05,40.0,50.0
tf10_0.86,0.831097,0.057493,0.05,40.0,100.0
tf10_0.86,0.830524,0.061158,0.05,40.0,150.0
tf10_0.86,0.830431,0.06276,0.05,40.0,200.0
tf10_0.86,0.829222,0.061705,0.05,40.0,250.0
tf10_0.86,0.842346,0.055921,0.05,60.0,31.0
tf10_0.86,0.840115,0.062078,0.05,60.0,50.0
tf10_0.86,0.83246,0.056857,0.05,60.0,100.0
tf10_0.86,0.835172,0.056361,0.05,60.0,150.0
tf10_0.86,0.835761,0.058592,0.05,60.0,200.0
tf10_0.86,0.835761,0.058535,0.05,60.0,250.0
tf10_0.86,0.847521,0.052634,0.05,80.0,31.0
tf10_0.86,0.841896,0.061936,0.05,80.0,50.0
tf10_0.86,0.837899,0.061425,0.05,80.0,100.0
tf10_0.86,0.838364,0.05684,0.05,80.0,150.0
tf10_0.86,0.839665,0.057809,0.05,80.0,200.0
tf10_0.86,0.83855,0.056646,0.05,80.0,250.0
tf10_0.86,0.850837,0.052495,0.05,100.0,31.0
tf10_0.86,0.845181,0.06234,0.05,100.0,50.0
tf10_0.86,0.839061,0.058883,0.05,100.0,100.0
tf10_0.86,0.842625,0.058747,0.05,100.0,150.0
tf10_0.86,0.839479,0.059144,0.05,100.0,200.0
tf10_0.86,0.839898,0.058298,0.05,100.0,250.0
tf10_0.86,0.854865,0.057412,0.05,120.0,31.0
tf10_0.86,0.852479,0.062668,0.05,120.0,50.0
tf10_0.86,0.844019,0.056475,0.05,120.0,100.0
tf10_0.86,0.84608,0.062122,0.05,120.0,150.0
tf10_0.86,0.843833,0.063738,0.05,120.0,200.0
tf10_0.86,0.845135,0.062772,0.05,120.0,250.0
tf10_0.86,0.857933,0.059881,0.05,140.0,31.0
tf10_0.86,0.856229,0.061918,0.05,140.0,50.0
tf10_0.86,0.847877,0.057962,0.05,140.0,100.0
tf10_0.86,0.850232,0.0618,0.05,140.0,150.0
tf10_0.86,0.84797,0.063707,0.05,140.0,200.0
tf10_0.86,0.850744,0.061805,0.05,140.0,250.0
tf10_0.86,0.861838,0.061256,0.05,160.0,31.0
tf10_0.86,0.856802,0.061554,0.05,160.0,50.0
tf10_0.86,0.849489,0.058681,0.05,160.0,100.0
tf10_0.86,0.853796,0.061558,0.05,160.0,150.0
tf10_0.86,0.85124,0.062206,0.05,160.0,200.0
tf10_0.86,0.854183,0.061601,0.05,160.0,250.0
tf10_0.86,0.862473,0.064407,0.05,180.0,31.0
tf10_0.86,0.859095,0.064173,0.05,180.0,50.0
tf10_0.86,0.85093,0.060713,0.05,180.0,100.0
tf10_0.86,0.854369,0.063324,0.05,180.0,150.0
tf10_0.86,0.854509,0.062608,0.05,180.0,200.0
tf10_0.86,0.856182,0.063591,0.05,180.0,250.0
tf10_0.86,0.861249,0.063104,0.05,200.0,31.0
tf10_0.86,0.85798,0.064584,0.05,200.0,50.0
tf10_0.86,0.850883,0.059497,0.05,200.0,100.0
tf10_0.86,0.854881,0.062653,0.05,200.0,150.0
tf10_0.86,0.857964,0.063136,0.05,200.0,200.0
tf10_0.86,0.856895,0.062536,0.05,200.0,250.0
tf10_0.86,0.861233,0.062946,0.05,220.0,31.0
tf10_0.86,0.858646,0.06485,0.05,220.0,50.0
tf10_0.86,0.851193,0.059193,0.05,220.0,100.0
tf10_0.86,0.855454,0.063144,0.05,220.0,150.0
tf10_0.86,0.859095,0.064008,0.05,220.0,200.0
tf10_0.86,0.860195,0.0637,0.05,220.0,250.0
tf10_0.86,0.841401,0.057672,0.1,40.0,31.0
tf10_0.86,0.84168,0.061337,0.1,40.0,50.0
tf10_0.86,0.844314,0.059772,0.1,40.0,100.0
tf10_0.86,0.839557,0.057259,0.1,40.0,150.0
tf10_0.86,0.839433,0.059088,0.1,40.0,200.0
tf10_0.86,0.836814,0.056271,0.1,40.0,250.0
tf10_0.86,0.855036,0.059115,0.1,60.0,31.0
tf10_0.86,0.850852,0.062307,0.1,60.0,50.0
tf10_0.86,0.848203,0.061191,0.1,60.0,100.0
tf10_0.86,0.844593,0.063656,0.1,60.0,150.0
tf10_0.86,0.844871,0.060542,0.1,60.0,200.0
tf10_0.86,0.843818,0.060341,0.1,60.0,250.0
tf10_0.86,0.856647,0.062218,0.1,80.0,31.0
tf10_0.86,0.856879,0.062737,0.1,80.0,50.0
tf10_0.86,0.849628,0.061859,0.1,80.0,100.0
tf10_0.86,0.854741,0.062711,0.1,80.0,150.0
tf10_0.86,0.852061,0.059907,0.1,80.0,200.0
tf10_0.86,0.850837,0.059183,0.1,80.0,250.0
tf10_0.86,0.856895,0.06341,0.1,100.0,31.0
tf10_0.86,0.855284,0.065453,0.1,100.0,50.0
tf10_0.86,0.852247,0.062873,0.1,100.0,100.0
tf10_0.86,0.859281,0.065572,0.1,100.0,150.0
tf10_0.86,0.853176,0.060396,0.1,100.0,200.0
tf10_0.86,0.854819,0.061456,0.1,100.0,250.0
tf10_0.86,0.855098,0.060072,0.1,120.0,31.0
tf10_0.86,0.853223,0.061553,0.1,120.0,50.0
tf10_0.86,0.852851,0.059363,0.1,120.0,100.0
tf10_0.86,0.857871,0.063205,0.1,120.0,150.0
tf10_0.86,0.853145,0.056231,0.1,120.0,200.0
tf10_0.86,0.854447,0.058139,0.1,120.0,250.0
tf10_0.86,0.855346,0.05894,0.1,140.0,31.0
tf10_0.86,0.852913,0.059422,0.1,140.0,50.0
tf10_0.86,0.852216,0.057404,0.1,140.0,100.0
tf10_0.86,0.857081,0.061809,0.1,140.0,150.0
tf10_0.86,0.857189,0.056205,0.1,140.0,200.0
tf10_0.86,0.855377,0.05675,0.1,140.0,250.0
tf10_0.86,0.856058,0.062374,0.1,160.0,31.0
tf10_0.86,0.853564,0.061313,0.1,160.0,50.0
tf10_0.86,0.853052,0.059671,0.1,160.0,100.0
tf10_0.86,0.857871,0.064019,0.1,160.0,150.0
tf10_0.86,0.857546,0.057941,0.1,160.0,200.0
tf10_0.86,0.855624,0.058809,0.1,160.0,250.0
tf10_0.86,0.856198,0.063042,0.1,180.0,31.0
tf10_0.86,0.853688,0.061682,0.1,180.0,50.0
tf10_0.86,0.853889,0.060544,0.1,180.0,100.0
tf10_0.86,0.857701,0.064507,0.1,180.0,150.0
tf10_0.86,0.856725,0.05877,0.1,180.0,200.0
tf10_0.86,0.854633,0.059899,0.1,180.0,250.0
tf10_0.86,0.855965,0.062707,0.1,200.0,31.0
tf10_0.86,0.852897,0.062834,0.1,200.0,50.0
tf10_0.86,0.854323,0.061494,0.1,200.0,100.0
tf10_0.86,0.858196,0.064548,0.1,200.0,150.0
tf10_0.86,0.857205,0.059121,0.1,200.0,200.0
tf10_0.86,0.855237,0.059371,0.1,200.0,250.0
tf10_0.86,0.855531,0.062634,0.1,220.0,31.0
tf10_0.86,0.853285,0.062542,0.1,220.0,50.0
tf10_0.86,0.853285,0.061331,0.1,220.0,100.0
tf10_0.86,0.858011,0.064698,0.1,220.0,150.0
tf10_0.86,0.857019,0.059169,0.1,220.0,200.0
tf10_0.86,0.855516,0.059406,0.1,220.0,250.0
tf10_0.86,0.855082,0.060046,0.5,40.0,31.0
tf10_0.86,0.850232,0.058711,0.5,40.0,50.0
tf10_0.86,0.854447,0.062378,0.5,40.0,100.0
tf10_0.86,0.854958,0.062657,0.5,40.0,150.0
tf10_0.86,0.859002,0.062666,0.5,40.0,200.0
tf10_0.86,0.851162,0.059865,0.5,40.0,250.0
tf10_0.86,0.85158,0.062548,0.5,60.0,31.0
tf10_0.86,0.845398,0.063806,0.5,60.0,50.0
tf10_0.86,0.854462,0.062898,0.5,60.0,100.0
tf10_0.86,0.854788,0.06224,0.5,60.0,150.0
tf10_0.86,0.859947,0.062511,0.5,60.0,200.0
tf10_0.86,0.851766,0.060384,0.5,60.0,250.0
tf10_0.86,0.853099,0.062907,0.5,80.0,31.0
tf10_0.86,0.826015,0.094065,0.5,80.0,50.0
tf10_0.86,0.854075,0.062974,0.5,80.0,100.0
tf10_0.86,0.855377,0.06186,0.5,80.0,150.0
tf10_0.86,0.859436,0.062294,0.5,80.0,200.0
tf10_0.86,0.85265,0.059654,0.5,80.0,250.0
tf10_0.86,0.852293,0.064229,0.5,100.0,31.0
tf10_0.86,0.837651,0.071436,0.5,100.0,50.0
tf10_0.86,0.853455,0.062352,0.5,100.0,100.0
tf10_0.86,0.854896,0.062161,0.5,100.0,150.0
tf10_0.86,0.859916,0.062564,0.5,100.0,200.0
tf10_0.86,0.852866,0.059667,0.5,100.0,250.0
tf10_0.86,0.852045,0.064018,0.5,120.0,31.0
tf10_0.86,0.8445,0.063262,0.5,120.0,50.0
tf10_0.86,0.853827,0.06212,0.5,120.0,100.0
tf10_0.86,0.855005,0.062071,0.5,120.0,150.0
tf10_0.86,0.859374,0.062389,0.5,120.0,200.0
tf10_0.86,0.852727,0.059533,0.5,120.0,250.0
tf10_0.86,0.850527,0.064134,0.5,140.0,31.0
tf10_0.86,0.844298,0.063491,0.5,140.0,50.0
tf10_0.86,0.853657,0.062041,0.5,140.0,100.0
tf10_0.86,0.85471,0.061998,0.5,140.0,150.0
tf10_0.86,0.859575,0.062482,0.5,140.0,200.0
tf10_0.86,0.852727,0.059597,0.5,140.0,250.0
tf10_0.86,0.847753,0.066158,0.5,160.0,31.0
tf10_0.86,0.84419,0.063318,0.5,160.0,50.0
tf10_0.86,0.853641,0.062083,0.5,160.0,100.0
tf10_0.86,0.855036,0.061963,0.5,160.0,150.0
tf10_0.86,0.859235,0.062831,0.5,160.0,200.0
tf10_0.86,0.852619,0.059583,0.5,160.0,250.0
tf10_0.86,0.846746,0.067104,0.5,180.0,31.0
tf10_0.86,0.844112,0.063467,0.5,180.0,50.0
tf10_0.86,0.85344,0.062144,0.5,180.0,100.0
tf10_0.86,0.855733,0.062333,0.5,180.0,150.0
tf10_0.86,0.859328,0.06286,0.5,180.0,200.0
tf10_0.86,0.852495,0.059674,0.5,180.0,250.0
tf10_0.86,0.847645,0.066035,0.5,200.0,31.0
tf10_0.86,0.844004,0.063711,0.5,200.0,50.0
tf10_0.86,0.853362,0.06219,0.5,200.0,100.0
tf10_0.86,0.855361,0.06229,0.5,200.0,150.0
tf10_0.86,0.85925,0.062862,0.5,200.0,200.0
tf10_0.86,0.852479,0.059651,0.5,200.0,250.0
tf10_0.86,0.847629,0.065941,0.5,220.0,31.0
tf10_0.86,0.843849,0.06364,0.5,220.0,50.0
tf10_0.86,0.853595,0.06207,0.5,220.0,100.0
tf10_0.86,0.855888,0.062446,0.5,220.0,150.0
tf10_0.86,0.859452,0.062853,0.5,220.0,200.0
tf10_0.86,0.852665,0.059432,0.5,220.0,250.0
tf10_0.86,0.829532,0.071064,1.0,40.0,31.0
tf10_0.86,0.832941,0.06974,1.0,40.0,50.0
tf10_0.86,0.833855,0.079032,1.0,40.0,100.0
tf10_0.86,0.851038,0.061565,1.0,40.0,150.0
tf10_0.86,0.856074,0.058684,1.0,40.0,200.0
tf10_0.86,0.828262,0.113144,1.0,40.0,250.0
tf10_0.86,0.818686,0.07372,1.0,60.0,31.0
tf10_0.86,0.831763,0.063967,1.0,60.0,50.0
tf10_0.86,0.823226,0.092214,1.0,60.0,100.0
tf10_0.86,0.85079,0.061128,1.0,60.0,150.0
tf10_0.86,0.85626,0.059298,1.0,60.0,200.0
tf10_0.86,0.829393,0.113334,1.0,60.0,250.0
tf10_0.86,0.833561,0.073193,1.0,80.0,31.0
tf10_0.86,0.823737,0.068692,1.0,80.0,50.0
tf10_0.86,0.814673,0.09696,1.0,80.0,100.0
tf10_0.86,0.850728,0.061267,1.0,80.0,150.0
tf10_0.86,0.855717,0.059308,1.0,80.0,200.0
tf10_0.86,0.828819,0.113162,1.0,80.0,250.0
tf10_0.86,0.836319,0.068417,1.0,100.0,31.0
tf10_0.86,0.823985,0.067741,1.0,100.0,50.0
tf10_0.86,0.814828,0.097047,1.0,100.0,100.0
tf10_0.86,0.850294,0.061552,1.0,100.0,150.0
tf10_0.86,0.855624,0.059585,1.0,100.0,200.0
tf10_0.86,0.828664,0.113018,1.0,100.0,250.0
tf10_0.86,0.821475,0.062064,1.0,120.0,31.0
tf10_0.86,0.834351,0.060427,1.0,120.0,50.0
tf10_0.86,0.813759,0.09652,1.0,120.0,100.0
tf10_0.86,0.850263,0.061403,1.0,120.0,150.0
tf10_0.86,0.855593,0.059698,1.0,120.0,200.0
tf10_0.86,0.828773,0.113111,1.0,120.0,250.0
tf10_0.86,0.814905,0.065948,1.0,140.0,31.0
tf10_0.86,0.809297,0.092392,1.0,140.0,50.0
tf10_0.86,0.813774,0.096433,1.0,140.0,100.0
tf10_0.86,0.85,0.061328,1.0,140.0,150.0
tf10_0.86,0.855779,0.059719,1.0,140.0,200.0
tf10_0.86,0.828835,0.113042,1.0,140.0,250.0
tf10_0.86,0.815711,0.066385,1.0,160.0,31.0
tf10_0.86,0.816904,0.090209,1.0,160.0,50.0
tf10_0.86,0.81365,0.096417,1.0,160.0,100.0
tf10_0.86,0.849706,0.061189,1.0,160.0,150.0
tf10_0.86,0.85612,0.05948,1.0,160.0,200.0
tf10_0.86,0.828974,0.113239,1.0,160.0,250.0
tf10_0.86,0.791416,0.097191,1.0,180.0,31.0
tf10_0.86,0.806523,0.103371,1.0,180.0,50.0
tf10_0.86,0.813604,0.096508,1.0,180.0,100.0
tf10_0.86,0.849659,0.061172,1.0,180.0,150.0
tf10_0.86,0.855903,0.059622,1.0,180.0,200.0
tf10_0.86,0.828695,0.113091,1.0,180.0,250.0
tf10_0.86,0.801704,0.078739,1.0,200.0,31.0
tf10_0.86,0.806539,0.103304,1.0,200.0,50.0
tf10_0.86,0.813728,0.096608,1.0,200.0,100.0
tf10_0.86,0.84952,0.061239,1.0,200.0,150.0
tf10_0.86,0.855702,0.059727,1.0,200.0,200.0
tf10_0.86,0.828959,0.113159,1.0,200.0,250.0
tf10_0.86,0.794623,0.081,1.0,220.0,31.0
tf10_0.86,0.806709,0.103403,1.0,220.0,50.0
tf10_0.86,0.813991,0.096706,1.0,220.0,100.0
tf10_0.86,0.84969,0.061295,1.0,220.0,150.0
tf10_0.86,0.855733,0.059782,1.0,220.0,200.0
tf10_0.86,0.829083,0.113204,1.0,220.0,250.0
kf10_0.85,0.583033,0.104808,0.001,40.0,31.0
kf10_0.85,0.583033,0.104808,0.001,40.0,50.0
kf10_0.85,0.583033,0.104808,0.001,40.0,100.0
kf10_0.85,0.583033,0.104808,0.001,40.0,150.0
kf10_0.85,0.583033,0.104808,0.001,40.0,200.0
kf10_0.85,0.583033,0.104808,0.001,40.0,250.0
kf10_0.85,0.583033,0.104808,0.001,60.0,31.0
kf10_0.85,0.583033,0.104808,0.001,60.0,50.0
kf10_0.85,0.583033,0.104808,0.001,60.0,100.0
kf10_0.85,0.583033,0.104808,0.001,60.0,150.0
kf10_0.85,0.583033,0.104808,0.001,60.0,200.0
kf10_0.85,0.583033,0.104808,0.001,60.0,250.0
kf10_0.85,0.583033,0.104808,0.001,80.0,31.0
kf10_0.85,0.583033,0.104808,0.001,80.0,50.0
kf10_0.85,0.583033,0.104808,0.001,80.0,100.0
kf10_0.85,0.583033,0.104808,0.001,80.0,150.0
kf10_0.85,0.583033,0.104808,0.001,80.0,200.0
kf10_0.85,0.583033,0.104808,0.001,80.0,250.0
kf10_0.85,0.583033,0.104808,0.001,100.0,31.0
kf10_0.85,0.583033,0.104808,0.001,100.0,50.0
kf10_0.85,0.583033,0.104808,0.001,100.0,100.0
kf10_0.85,0.583033,0.104808,0.001,100.0,150.0
kf10_0.85,0.583033,0.104808,0.001,100.0,200.0
kf10_0.85,0.583033,0.104808,0.001,100.0,250.0
kf10_0.85,0.583033,0.104808,0.001,120.0,31.0
kf10_0.85,0.583033,0.104808,0.001,120.0,50.0
kf10_0.85,0.583033,0.104808,0.001,120.0,100.0
kf10_0.85,0.583033,0.104808,0.001,120.0,150.0
kf10_0.85,0.583033,0.104808,0.001,120.0,200.0
kf10_0.85,0.583033,0.104808,0.001,120.0,250.0
kf10_0.85,0.594231,0.128302,0.001,140.0,31.0
kf10_0.85,0.606146,0.142543,0.001,140.0,50.0
kf10_0.85,0.603681,0.138441,0.001,140.0,100.0
kf10_0.85,0.607357,0.139689,0.001,140.0,150.0
kf10_0.85,0.612907,0.145469,0.001,140.0,200.0
kf10_0.85,0.625301,0.159119,0.001,140.0,250.0
kf10_0.85,0.677734,0.193252,0.001,160.0,31.0
kf10_0.85,0.667213,0.185517,0.001,160.0,50.0
kf10_0.85,0.662903,0.180234,0.001,160.0,100.0
kf10_0.85,0.668072,0.182329,0.001,160.0,150.0
kf10_0.85,0.684073,0.178384,0.001,160.0,200.0
kf10_0.85,0.681636,0.176048,0.001,160.0,250.0
kf10_0.85,0.70665,0.194435,0.001,180.0,31.0
kf10_0.85,0.717762,0.179002,0.001,180.0,50.0
kf10_0.85,0.722495,0.175499,0.001,180.0,100.0
kf10_0.85,0.762861,0.138586,0.001,180.0,150.0
kf10_0.85,0.778805,0.130665,0.001,180.0,200.0
kf10_0.85,0.779552,0.127838,0.001,180.0,250.0
kf10_0.85,0.813171,0.136322,0.001,200.0,31.0
kf10_0.85,0.796002,0.131376,0.001,200.0,50.0
kf10_0.85,0.825452,0.055578,0.001,200.0,100.0
kf10_0.85,0.825664,0.048926,0.001,200.0,150.0
kf10_0.85,0.820369,0.044496,0.001,200.0,200.0
kf10_0.85,0.816354,0.040746,0.001,200.0,250.0
kf10_0.85,0.851086,0.047276,0.001,220.0,31.0
kf10_0.85,0.844002,0.045531,0.001,220.0,50.0
kf10_0.85,0.841551,0.034266,0.001,220.0,100.0
kf10_0.85,0.838579,0.043569,0.001,220.0,150.0
kf10_0.85,0.828777,0.037424,0.001,220.0,200.0
kf10_0.85,0.818509,0.039805,0.001,220.0,250.0
kf10_0.85,0.813171,0.136322,0.005,40.0,31.0
kf10_0.85,0.795988,0.131393,0.005,40.0,50.0
kf10_0.85,0.826762,0.055752,0.005,40.0,100.0
kf10_0.85,0.827692,0.050033,0.005,40.0,150.0
kf10_0.85,0.821791,0.044249,0.005,40.0,200.0
kf10_0.85,0.817749,0.040626,0.005,40.0,250.0
kf10_0.85,0.855945,0.049784,0.005,60.0,31.0
kf10_0.85,0.848368,0.046635,0.005,60.0,50.0
kf10_0.85,0.843945,0.03019,0.005,60.0,100.0
kf10_0.85,0.839368,0.039398,0.005,60.0,150.0
kf10_0.85,0.83589,0.037357,0.005,60.0,200.0
kf10_0.85,0.829467,0.030952,0.005,60.0,250.0
kf10_0.85,0.854777,0.04839,0.005,80.0,31.0
kf10_0.85,0.850523,0.048293,0.005,80.0,50.0
kf10_0.85,0.845608,0.03686,0.005,80.0,100.0
kf10_0.85,0.841368,0.036109,0.005,80.0,150.0
kf10_0.85,0.837467,0.035484,0.005,80.0,200.0
kf10_0.85,0.832679,0.032954,0.005,80.0,250.0
kf10_0.85,0.855875,0.047056,0.005,100.0,31.0
kf10_0.85,0.852199,0.050167,0.005,100.0,50.0
kf10_0.85,0.843735,0.037624,0.005,100.0,100.0
kf10_0.85,0.839115,0.040383,0.005,100.0,150.0
kf10_0.85,0.838017,0.038494,0.005,100.0,200.0
kf10_0.85,0.83489,0.032049,0.005,100.0,250.0
kf10_0.85,0.857185,0.048622,0.005,120.0,31.0
kf10_0.85,0.851974,0.048049,0.005,120.0,50.0
kf10_0.85,0.845918,0.042388,0.005,120.0,100.0
kf10_0.85,0.837059,0.040348,0.005,120.0,150.0
kf10_0.85,0.833904,0.0389,0.005,120.0,200.0
kf10_0.85,0.833608,0.033211,0.005,120.0,250.0
kf10_0.85,0.858509,0.046877,0.005,140.0,31.0
kf10_0.85,0.852354,0.047079,0.005,140.0,50.0
kf10_0.85,0.84534,0.044566,0.005,140.0,100.0
kf10_0.85,0.836495,0.040406,0.005,140.0,150.0
kf10_0.85,0.833017,0.041666,0.005,140.0,200.0
kf10_0.85,0.834735,0.034923,0.005,140.0,250.0
kf10_0.85,0.863523,0.040689,0.005,160.0,31.0
kf10_0.85,0.852157,0.045527,0.005,160.0,50.0
kf10_0.85,0.847749,0.042181,0.005,160.0,100.0
kf10_0.85,0.837692,0.039436,0.005,160.0,150.0
kf10_0.85,0.833087,0.040123,0.005,160.0,200.0
kf10_0.85,0.834073,0.036862,0.005,160.0,250.0
kf10_0.85,0.866002,0.037291,0.005,180.0,31.0
kf10_0.85,0.8551,0.041686,0.005,180.0,50.0
kf10_0.85,0.845819,0.040419,0.005,180.0,100.0
kf10_0.85,0.841326,0.03887,0.005,180.0,150.0
kf10_0.85,0.835228,0.038095,0.005,180.0,200.0
kf10_0.85,0.835214,0.034497,0.005,180.0,250.0
kf10_0.85,0.865086,0.041319,0.005,200.0,31.0
kf10_0.85,0.860326,0.038131,0.005,200.0,50.0
kf10_0.85,0.846636,0.041239,0.005,200.0,100.0
kf10_0.85,0.843312,0.044085,0.005,200.0,150.0
kf10_0.85,0.834228,0.037143,0.005,200.0,200.0
kf10_0.85,0.830989,0.036948,0.005,200.0,250.0
kf10_0.85,0.864987,0.041609,0.005,220.0,31.0
kf10_0.85,0.859664,0.03922,0.005,220.0,50.0
kf10_0.85,0.847805,0.040491,0.005,220.0,100.0
kf10_0.85,0.843199,0.044163,0.005,220.0,150.0
kf10_0.85,0.830777,0.03925,0.005,220.0,200.0
kf10_0.85,0.829594,0.037796,0.005,220.0,250.0
kf10_0.85,0.85534,0.049621,0.01,40.0,31.0
kf10_0.85,0.8511,0.048572,0.01,40.0,50.0
kf10_0.85,0.846354,0.036285,0.01,40.0,100.0
kf10_0.85,0.841382,0.035873,0.01,40.0,150.0
kf10_0.85,0.838735,0.037628,0.01,40.0,200.0
kf10_0.85,0.832242,0.03313,0.01,40.0,250.0
kf10_0.85,0.857833,0.04785,0.01,60.0,31.0
kf10_0.85,0.851002,0.049846,0.01,60.0,50.0
kf10_0.85,0.845946,0.043074,0.01,60.0,100.0
kf10_0.85,0.836354,0.041016,0.01,60.0,150.0
kf10_0.85,0.835256,0.039488,0.01,60.0,200.0
kf10_0.85,0.833425,0.03333,0.01,60.0,250.0
kf10_0.85,0.8631,0.042045,0.01,80.0,31.0
kf10_0.85,0.851579,0.045912,0.01,80.0,50.0
kf10_0.85,0.847185,0.04343,0.01,80.0,100.0
kf10_0.85,0.838369,0.040272,0.01,80.0,150.0
kf10_0.85,0.835116,0.041193,0.01,80.0,200.0
kf10_0.85,0.834186,0.036516,0.01,80.0,250.0
kf10_0.85,0.865664,0.040062,0.01,100.0,31.0
kf10_0.85,0.85972,0.038793,0.01,100.0,50.0
kf10_0.85,0.846763,0.04224,0.01,100.0,100.0
kf10_0.85,0.842875,0.041856,0.01,100.0,150.0
kf10_0.85,0.834017,0.037153,0.01,100.0,200.0
kf10_0.85,0.83213,0.035899,0.01,100.0,250.0
kf10_0.85,0.863973,0.04135,0.01,120.0,31.0
kf10_0.85,0.859185,0.040237,0.01,120.0,50.0
kf10_0.85,0.849284,0.042458,0.01,120.0,100.0
kf10_0.85,0.842213,0.039985,0.01,120.0,150.0
kf10_0.85,0.830341,0.040676,0.01,120.0,200.0
kf10_0.85,0.82927,0.0403,0.01,120.0,250.0
kf10_0.85,0.858579,0.047099,0.01,140.0,31.0
kf10_0.85,0.858002,0.041118,0.01,140.0,50.0
kf10_0.85,0.849608,0.04332,0.01,140.0,100.0
kf10_0.85,0.845932,0.04261,0.01,140.0,150.0
kf10_0.85,0.831496,0.041193,0.01,140.0,200.0
kf10_0.85,0.82882,0.0391,0.01,140.0,250.0
kf10_0.85,0.859565,0.045964,0.01,160.0,31.0
kf10_0.85,0.858044,0.041403,0.01,160.0,50.0
kf10_0.85,0.850706,0.042593,0.01,160.0,100.0
kf10_0.85,0.847749,0.042698,0.01,160.0,150.0
kf10_0.85,0.833439,0.039651,0.01,160.0,200.0
kf10_0.85,0.830411,0.037857,0.01,160.0,250.0
kf10_0.85,0.862748,0.04171,0.01,180.0,31.0
kf10_0.85,0.858185,0.04001,0.01,180.0,50.0
kf10_0.85,0.851875,0.04176,0.01,180.0,100.0
kf10_0.85,0.84965,0.044063,0.01,180.0,150.0
kf10_0.85,0.835918,0.039652,0.01,180.0,200.0
kf10_0.85,0.833594,0.039634,0.01,180.0,250.0
kf10_0.85,0.863635,0.042501,0.01,200.0,31.0
kf10_0.85,0.858565,0.04177,0.01,200.0,50.0
kf10_0.85,0.85403,0.039974,0.01,200.0,100.0
kf10_0.85,0.85241,0.044188,0.01,200.0,150.0
kf10_0.85,0.836171,0.045522,0.01,200.0,200.0
